entity_id,class_name,class_qcode
Q669067,taxon,Q16521
Q15642271,taxon,Q16521
Q5455834,taxon,Q16521
Q19116,taxon,Q16521
Q2198195,taxon,Q16521
Q4676807,taxon,Q16521
Q6882413,taxon,Q16521
Q14843477,taxon,Q16521
Q6068469,taxon,Q16521
Q6949202,taxon,Q16521
Q6990882,taxon,Q16521
Q14825421,taxon,Q16521
Q2706996,taxon,Q16521
Q3296236,taxon,Q16521
Q14836355,taxon,Q16521
Q16988387,taxon,Q16521
Q10795460,taxon,Q16521
Q3381980,taxon,Q16521
Q6808487,taxon,Q16521
Q14395922,taxon,Q16521
Q12217085,taxon,Q16521
Q2213685,taxon,Q16521
Q3206158,taxon,Q16521
Q13494423,taxon,Q16521
Q7844459,taxon,Q16521
Q20721584,taxon,Q16521
Q6933046,taxon,Q16521
Q14218805,taxon,Q16521
Q7783239,taxon,Q16521
Q2098739,taxon,Q16521
Q7309887,taxon,Q16521
Q15489026,taxon,Q16521
Q7230342,taxon,Q16521
Q15642356,taxon,Q16521
Q5023257,taxon,Q16521
Q5408319,taxon,Q16521
Q2822198,taxon,Q16521
Q7635473,taxon,Q16521
Q5392402,taxon,Q16521
Q16838428,taxon,Q16521
Q577272,taxon,Q16521
Q26816851,taxon,Q16521
Q1762731,taxon,Q16521
Q5417944,taxon,Q16521
Q3275985,taxon,Q16521
Q4044097,taxon,Q16521
Q839172,taxon,Q16521
Q602930,taxon,Q16521
Q18603772,taxon,Q16521
Q5031158,taxon,Q16521
Q6982337,taxon,Q16521
Q13467925,taxon,Q16521
Q1820861,taxon,Q16521
Q7909465,taxon,Q16521
Q4670787,taxon,Q16521
Q4670939,taxon,Q16521
Q5945668,taxon,Q16521
Q27075496,taxon,Q16521
Q24883970,taxon,Q16521
Q7255796,taxon,Q16521
Q13474644,taxon,Q16521
Q159135,taxon,Q16521
Q3525741,taxon,Q16521
Q5044199,taxon,Q16521
Q2034472,taxon,Q16521
Q5279773,taxon,Q16521
Q5063857,taxon,Q16521
Q14742723,taxon,Q16521
Q14698743,taxon,Q16521
Q18523648,taxon,Q16521
Q25094650,taxon,Q16521
Q18379041,taxon,Q16521
Q4875149,taxon,Q16521
Q1269881,taxon,Q16521
Q157652,taxon,Q16521
Q4693290,taxon,Q16521
Q1928462,taxon,Q16521
Q289715,taxon,Q16521
Q2820184,taxon,Q16521
Q13477443,taxon,Q16521
Q2781040,taxon,Q16521
Q5102250,taxon,Q16521
Q13482049,taxon,Q16521
Q1038824,taxon,Q16521
Q14827342,taxon,Q16521
Q275657,taxon,Q16521
Q17271737,taxon,Q16521
Q13449360,taxon,Q16521
Q6721590,taxon,Q16521
Q7662874,taxon,Q16521
Q16054122,taxon,Q16521
Q10679395,taxon,Q16521
Q10611516,taxon,Q16521
Q387404,taxon,Q16521
Q133617,taxon,Q16521
Q13435278,taxon,Q16521
Q13465241,taxon,Q16521
Q5390727,taxon,Q16521
Q14493085,taxon,Q16521
Q3255189,taxon,Q16521
Q5221488,taxon,Q16521
Q18100076,taxon,Q16521
Q5381604,taxon,Q16521
Q4044100,taxon,Q16521
Q379740,taxon,Q16521
Q1609099,taxon,Q16521
Q14330422,taxon,Q16521
Q14833957,taxon,Q16521
Q305703,taxon,Q16521
Q4811374,taxon,Q16521
Q616390,taxon,Q16521
Q2905508,taxon,Q16521
Q14102669,taxon,Q16521
Q7430158,taxon,Q16521
Q14015992,taxon,Q16521
Q5960228,taxon,Q16521
Q14806655,taxon,Q16521
Q13366088,taxon,Q16521
Q19773785,taxon,Q16521
Q4788716,taxon,Q16521
Q6948014,taxon,Q16521
Q2238319,taxon,Q16521
Q1303002,taxon,Q16521
Q5460280,taxon,Q16521
Q14719061,taxon,Q16521
Q4918530,taxon,Q16521
Q931788,taxon,Q16521
Q10459166,taxon,Q16521
Q16862960,taxon,Q16521
Q13530767,taxon,Q16521
Q14724324,taxon,Q16521
Q2354070,taxon,Q16521
Q14466654,taxon,Q16521
Q3056470,taxon,Q16521
Q1922381,taxon,Q16521
Q4931242,taxon,Q16521
Q1306394,taxon,Q16521
Q5656832,taxon,Q16521
Q2701062,taxon,Q16521
Q5455124,taxon,Q16521
Q7558796,taxon,Q16521
Q3137786,taxon,Q16521
Q5616605,taxon,Q16521
Q14924760,taxon,Q16521
Q7999901,taxon,Q16521
Q3765048,taxon,Q16521
Q16963991,taxon,Q16521
Q9021814,taxon,Q16521
Q15639083,taxon,Q16521
Q5174640,taxon,Q16521
Q4818906,taxon,Q16521
Q5571909,taxon,Q16521
Q1945725,taxon,Q16521
Q5385388,taxon,Q16521
Q1943624,taxon,Q16521
Q5438414,taxon,Q16521
Q13825221,taxon,Q16521
Q6415021,taxon,Q16521
Q2934323,taxon,Q16521
Q2239215,taxon,Q16521
Q4944372,taxon,Q16521
Q3141553,taxon,Q16521
Q7313234,taxon,Q16521
Q2380527,taxon,Q16521
Q13450490,taxon,Q16521
Q4847431,taxon,Q16521
Q13856490,taxon,Q16521
Q28249230,taxon,Q16521
Q5953439,taxon,Q16521
Q2211526,taxon,Q16521
Q7157021,taxon,Q16521
Q5872320,taxon,Q16521
Q309077,taxon,Q16521
Q15381943,taxon,Q16521
Q14612052,taxon,Q16521
Q1309461,taxon,Q16521
Q3169375,taxon,Q16521
Q14834552,taxon,Q16521
Q14818671,taxon,Q16521
Q135680,taxon,Q16521
Q3917685,taxon,Q16521
Q5233265,taxon,Q16521
Q13311009,taxon,Q16521
Q5054875,taxon,Q16521
Q5479782,taxon,Q16521
Q26292385,taxon,Q16521
Q3541758,taxon,Q16521
Q3998861,taxon,Q16521
Q6939548,taxon,Q16521
Q25439,taxon,Q16521
Q7781242,taxon,Q16521
Q18116442,taxon,Q16521
Q4779636,taxon,Q16521
Q10267403,taxon,Q16521
Q2242578,taxon,Q16521
Q2618715,taxon,Q16521
Q7226848,taxon,Q16521
Q5066672,taxon,Q16521
Q4693515,taxon,Q16521
Q7138857,taxon,Q16521
Q15862534,taxon,Q16521
Q10762794,taxon,Q16521
Q2238082,taxon,Q16521
Q13823041,taxon,Q16521
Q44720,taxon,Q16521
Q311468,taxon,Q16521
Q1602800,taxon,Q16521
Q13613035,taxon,Q16521
Q7922876,taxon,Q16521
Q3322526,taxon,Q16521
Q5656646,taxon,Q16521
Q254080,taxon,Q16521
Q25864623,taxon,Q16521
Q10581153,taxon,Q16521
Q1588019,taxon,Q16521
Q2948530,taxon,Q16521
Q6445329,taxon,Q16521
Q651814,taxon,Q16521
Q2706918,taxon,Q16521
Q13848893,taxon,Q16521
Q22285027,taxon,Q16521
Q14827845,taxon,Q16521
Q15326035,taxon,Q16521
Q4953572,taxon,Q16521
Q5464184,taxon,Q16521
Q13477640,taxon,Q16521
Q18580664,taxon,Q16521
Q5140664,taxon,Q16521
Q248744,taxon,Q16521
Q13927794,taxon,Q16521
Q8242593,taxon,Q16521
Q13377926,taxon,Q16521
Q5360833,taxon,Q16521
Q4926162,taxon,Q16521
Q735179,taxon,Q16521
Q2921745,taxon,Q16521
Q2531557,taxon,Q16521
Q13396843,taxon,Q16521
Q2325338,taxon,Q16521
Q13376140,taxon,Q16521
Q7917480,taxon,Q16521
Q1311327,taxon,Q16521
Q13603788,taxon,Q16521
Q4670866,taxon,Q16521
Q15592922,taxon,Q16521
Q2748958,taxon,Q16521
Q1935862,taxon,Q16521
Q14713339,taxon,Q16521
Q7321442,taxon,Q16521
Q13641430,taxon,Q16521
Q4817497,taxon,Q16521
Q2872320,taxon,Q16521
Q7090676,taxon,Q16521
Q7095179,taxon,Q16521
Q2328350,taxon,Q16521
Q1769806,taxon,Q16521
Q4820300,taxon,Q16521
Q7608484,taxon,Q16521
Q14488896,taxon,Q16521
Q21446819,taxon,Q16521
Q25309,taxon,Q16521
Q6707212,taxon,Q16521
Q2237368,taxon,Q16521
Q310768,taxon,Q16521
Q305300,taxon,Q16521
Q7878829,taxon,Q16521
Q15560889,taxon,Q16521
Q900949,taxon,Q16521
Q13494230,taxon,Q16521
Q15545695,taxon,Q16521
Q5200987,taxon,Q16521
Q5232853,taxon,Q16521
Q13527650,taxon,Q16521
Q4673129,taxon,Q16521
Q5151644,taxon,Q16521
Q22285402,taxon,Q16521
Q15736415,taxon,Q16521
Q2103947,taxon,Q16521
Q1788557,taxon,Q16521
Q13614675,taxon,Q16521
Q6994245,taxon,Q16521
Q1588700,taxon,Q16521
Q15599377,taxon,Q16521
Q6994096,taxon,Q16521
Q4771495,taxon,Q16521
Q3927287,taxon,Q16521
Q3932634,taxon,Q16521
Q14701391,taxon,Q16521
Q25094836,taxon,Q16521
Q5486855,taxon,Q16521
Q7320172,taxon,Q16521
Q14719054,taxon,Q16521
Q22285209,taxon,Q16521
Q14507843,taxon,Q16521
Q115755,taxon,Q16521
Q19751529,taxon,Q16521
Q5382825,taxon,Q16521
Q7185490,taxon,Q16521
Q5254188,taxon,Q16521
Q3760184,taxon,Q16521
Q13395465,taxon,Q16521
Q14026920,taxon,Q16521
Q5567259,taxon,Q16521
Q4674466,taxon,Q16521
Q22285830,taxon,Q16521
Q3318361,taxon,Q16521
Q14268584,taxon,Q16521
Q25096469,taxon,Q16521
Q5437822,taxon,Q16521
Q14497337,taxon,Q16521
Q7095653,taxon,Q16521
Q5279863,taxon,Q16521
Q1276422,taxon,Q16521
Q1060476,taxon,Q16521
Q5891264,taxon,Q16521
Q285598,taxon,Q16521
Q4763908,taxon,Q16521
Q10483859,taxon,Q16521
Q13589459,taxon,Q16521
Q7202172,taxon,Q16521
Q5576660,taxon,Q16521
Q4995259,taxon,Q16521
Q3286973,taxon,Q16521
Q26292459,taxon,Q16521
Q13529551,taxon,Q16521
Q7157938,taxon,Q16521
Q7186396,taxon,Q16521
Q10766875,taxon,Q16521
Q3174540,taxon,Q16521
Q1941965,taxon,Q16521
Q14934532,taxon,Q16521
Q5197440,taxon,Q16521
Q20055250,taxon,Q16521
Q2070756,taxon,Q16521
Q14807438,taxon,Q16521
Q7924092,taxon,Q16521
Q7629681,taxon,Q16521
Q259990,taxon,Q16521
Q18049052,taxon,Q16521
Q13638999,taxon,Q16521
Q13310890,taxon,Q16521
Q146532,taxon,Q16521
Q3719743,taxon,Q16521
Q1960491,taxon,Q16521
Q15863253,taxon,Q16521
Q5308531,taxon,Q16521
Q14851713,taxon,Q16521
Q5334268,taxon,Q16521
Q16756984,taxon,Q16521
Q4747686,taxon,Q16521
Q10511324,taxon,Q16521
Q13495177,taxon,Q16521
Q3233691,taxon,Q16521
Q135626,taxon,Q16521
Q1059580,taxon,Q16521
Q7162630,taxon,Q16521
Q16241292,taxon,Q16521
Q14932848,taxon,Q16521
Q2171481,taxon,Q16521
Q10951636,taxon,Q16521
Q25950,taxon,Q16521
Q57605,taxon,Q16521
Q13498648,taxon,Q16521
Q1041184,taxon,Q16521
Q7202790,taxon,Q16521
Q7207036,taxon,Q16521
Q13477322,taxon,Q16521
Q6424291,taxon,Q16521
Q4787338,taxon,Q16521
Q7095241,taxon,Q16521
Q13233919,taxon,Q16521
Q13636163,taxon,Q16521
Q991007,taxon,Q16521
Q7103616,taxon,Q16521
Q10770259,taxon,Q16521
Q7256912,taxon,Q16521
Q14825428,taxon,Q16521
Q16758535,taxon,Q16521
Q14824807,taxon,Q16521
Q19595889,taxon,Q16521
Q3026825,taxon,Q16521
Q15641303,taxon,Q16521
Q13879144,taxon,Q16521
Q1306536,taxon,Q16521
Q22286893,taxon,Q16521
Q4771604,taxon,Q16521
Q15465403,taxon,Q16521
Q2095909,taxon,Q16521
Q4737851,taxon,Q16521
Q5114500,taxon,Q16521
Q2711268,taxon,Q16521
Q3140778,taxon,Q16521
Q19596626,taxon,Q16521
Q4787460,taxon,Q16521
Q14829074,taxon,Q16521
Q13310974,taxon,Q16521
Q25841492,taxon,Q16521
Q1943375,taxon,Q16521
Q13472362,taxon,Q16521
Q7168509,taxon,Q16521
Q5184057,taxon,Q16521
Q16973272,taxon,Q16521
Q7127689,taxon,Q16521
Q6774263,taxon,Q16521
Q7063232,taxon,Q16521
Q13529371,taxon,Q16521
Q1308768,taxon,Q16521
Q26274340,taxon,Q16521
Q2120542,taxon,Q16521
Q5184270,taxon,Q16521
Q5023473,taxon,Q16521
Q80329,taxon,Q16521
Q14850068,taxon,Q16521
Q3717176,taxon,Q16521
Q13857297,taxon,Q16521
Q10623043,taxon,Q16521
Q7450380,taxon,Q16521
Q10446232,taxon,Q16521
Q7848700,taxon,Q16521
Q10580622,taxon,Q16521
Q14038987,taxon,Q16521
Q5586349,taxon,Q16521
Q4675760,taxon,Q16521
Q5096531,taxon,Q16521
Q13531709,taxon,Q16521
Q2221697,taxon,Q16521
Q24976474,taxon,Q16521
Q1520956,taxon,Q16521
Q5234525,taxon,Q16521
Q2673476,taxon,Q16521
Q15518375,taxon,Q16521
Q4157073,taxon,Q16521
Q14930608,taxon,Q16521
Q6521198,taxon,Q16521
Q13482077,taxon,Q16521
Q7070993,taxon,Q16521
Q7116082,taxon,Q16521
Q3006762,taxon,Q16521
Q2860331,taxon,Q16521
Q609477,taxon,Q16521
Q14207982,taxon,Q16521
Q13826426,taxon,Q16521
Q18345253,taxon,Q16521
Q13439033,taxon,Q16521
Q22284937,taxon,Q16521
Q6065296,taxon,Q16521
Q4759518,taxon,Q16521
Q14807131,taxon,Q16521
Q913609,taxon,Q16521
Q5373061,taxon,Q16521
Q14624674,taxon,Q16521
Q23070296,taxon,Q16521
Q14812947,taxon,Q16521
Q13521290,taxon,Q16521
Q2152073,taxon,Q16521
Q7254082,taxon,Q16521
Q2237180,taxon,Q16521
Q1101508,taxon,Q16521
Q14825872,taxon,Q16521
Q149428,taxon,Q16521
Q15709248,taxon,Q16521
Q28026686,taxon,Q16521
Q18353505,taxon,Q16521
Q7198520,taxon,Q16521
Q7254737,taxon,Q16521
Q13625553,taxon,Q16521
Q10622881,taxon,Q16521
Q14148735,taxon,Q16521
Q5385447,taxon,Q16521
Q7231547,taxon,Q16521
Q5510353,taxon,Q16521
Q7370062,taxon,Q16521
Q7943016,taxon,Q16521
Q3376876,taxon,Q16521
Q1470628,taxon,Q16521
Q15972335,taxon,Q16521
Q2878842,taxon,Q16521
Q5957732,taxon,Q16521
Q13588624,taxon,Q16521
Q5480075,taxon,Q16521
Q4692826,taxon,Q16521
Q3008660,taxon,Q16521
Q3318755,taxon,Q16521
Q4847778,taxon,Q16521
Q7250336,taxon,Q16521
Q19598121,taxon,Q16521
Q8064314,taxon,Q16521
Q746696,taxon,Q16521
Q10525559,taxon,Q16521
Q7707037,taxon,Q16521
Q7320217,taxon,Q16521
Q5234243,taxon,Q16521
Q13228806,taxon,Q16521
Q3181007,taxon,Q16521
Q7312278,taxon,Q16521
Q4770102,taxon,Q16521
Q1312587,taxon,Q16521
Q857486,taxon,Q16521
Q7844303,taxon,Q16521
Q3009459,taxon,Q16521
Q14849307,taxon,Q16521
Q14149759,taxon,Q16521
Q1995853,taxon,Q16521
Q2628091,taxon,Q16521
Q13772337,taxon,Q16521
Q7854665,taxon,Q16521
Q7098462,taxon,Q16521
Q509423,taxon,Q16521
Q5368502,taxon,Q16521
Q5511019,taxon,Q16521
Q5122841,taxon,Q16521
Q6939998,taxon,Q16521
Q15636359,taxon,Q16521
Q842413,taxon,Q16521
Q15640641,taxon,Q16521
Q615761,taxon,Q16521
Q2668277,taxon,Q16521
Q3017383,taxon,Q16521
Q6108757,taxon,Q16521
Q16984529,taxon,Q16521
Q10623076,taxon,Q16521
Q13466477,taxon,Q16521
Q1093662,taxon,Q16521
Q1941866,taxon,Q16521
Q7293816,taxon,Q16521
Q17256343,taxon,Q16521
Q2692312,taxon,Q16521
Q4920013,taxon,Q16521
Q147800,taxon,Q16521
Q2153842,taxon,Q16521
Q584776,taxon,Q16521
Q28032146,taxon,Q16521
Q149800,taxon,Q16521
Q5238477,taxon,Q16521
Q5437737,taxon,Q16521
Q5768550,taxon,Q16521
Q7428744,taxon,Q16521
Q5807782,taxon,Q16521
Q14822279,taxon,Q16521
Q13369453,taxon,Q16521
Q10525557,taxon,Q16521
Q7607742,taxon,Q16521
Q1608764,taxon,Q16521
Q29362,taxon,Q16521
Q2963816,taxon,Q16521
Q6985568,taxon,Q16521
Q4042820,taxon,Q16521
Q14834749,taxon,Q16521
Q1387198,taxon,Q16521
Q23547423,taxon,Q16521
Q1765132,taxon,Q16521
Q14185066,taxon,Q16521
Q5358678,taxon,Q16521
Q2207761,taxon,Q16521
Q14819609,taxon,Q16521
Q13533144,taxon,Q16521
Q6882670,taxon,Q16521
Q3767725,taxon,Q16521
Q2330377,taxon,Q16521
Q10584037,taxon,Q16521
Q5162101,taxon,Q16521
Q20707654,taxon,Q16521
Q7253903,taxon,Q16521
Q20036746,taxon,Q16521
Q1936746,taxon,Q16521
Q5023775,taxon,Q16521
Q3175186,taxon,Q16521
Q14845881,taxon,Q16521
Q18087003,taxon,Q16521
Q15632503,taxon,Q16521
Q288589,taxon,Q16521
Q5268946,taxon,Q16521
Q1042068,taxon,Q16521
Q55476,taxon,Q16521
Q3141028,taxon,Q16521
Q26274888,taxon,Q16521
Q16757333,taxon,Q16521
Q4791736,taxon,Q16521
Q7238812,taxon,Q16521
Q744293,taxon,Q16521
Q795251,taxon,Q16521
Q7396611,taxon,Q16521
Q5480585,taxon,Q16521
Q1946105,taxon,Q16521
Q912104,taxon,Q16521
Q518269,taxon,Q16521
Q28432469,taxon,Q16521
Q5526877,taxon,Q16521
Q13376871,taxon,Q16521
Q5144576,taxon,Q16521
Q6467424,taxon,Q16521
Q25094683,taxon,Q16521
Q6079379,taxon,Q16521
Q8064035,taxon,Q16521
Q3595782,taxon,Q16521
Q14949677,taxon,Q16521
Q571546,taxon,Q16521
Q1992076,taxon,Q16521
Q260041,taxon,Q16521
Q2203098,taxon,Q16521
Q4674804,taxon,Q16521
Q6774743,taxon,Q16521
Q13381848,taxon,Q16521
Q3518393,taxon,Q16521
Q939459,taxon,Q16521
Q161040,taxon,Q16521
Q15858978,taxon,Q16521
Q5225149,taxon,Q16521
Q13641076,taxon,Q16521
Q2307578,taxon,Q16521
Q1853138,taxon,Q16521
Q5096551,taxon,Q16521
Q10789065,taxon,Q16521
Q20685985,taxon,Q16521
Q1311737,taxon,Q16521
Q13637718,taxon,Q16521
Q1572652,taxon,Q16521
Q5432775,taxon,Q16521
Q2426367,taxon,Q16521
Q1752170,taxon,Q16521
Q321272,taxon,Q16521
Q3140746,taxon,Q16521
Q2854906,taxon,Q16521
Q13589333,taxon,Q16521
Q7706120,taxon,Q16521
Q13578163,taxon,Q16521
Q7180140,taxon,Q16521
Q14807459,taxon,Q16521
Q127210,taxon,Q16521
Q4995886,taxon,Q16521
Q7841590,taxon,Q16521
Q2377837,taxon,Q16521
Q7544436,taxon,Q16521
Q140909,taxon,Q16521
Q6520256,taxon,Q16521
Q5408754,taxon,Q16521
Q4266260,taxon,Q16521
Q4048286,taxon,Q16521
Q13832551,taxon,Q16521
Q329046,taxon,Q16521
Q774256,taxon,Q16521
Q1643117,taxon,Q16521
Q14843535,taxon,Q16521
Q1626357,taxon,Q16521
Q14838055,taxon,Q16521
Q5574443,taxon,Q16521
Q7135710,taxon,Q16521
Q5436011,taxon,Q16521
Q10907331,taxon,Q16521
Q2773746,taxon,Q16521
Q2449322,taxon,Q16521
Q13574335,taxon,Q16521
Q27997305,taxon,Q16521
Q4043015,taxon,Q16521
Q15636415,taxon,Q16521
Q7434589,taxon,Q16521
Q14717922,taxon,Q16521
Q15287734,taxon,Q16521
Q464424,taxon,Q16521
Q2858865,taxon,Q16521
Q13517316,taxon,Q16521
Q13589061,taxon,Q16521
Q14934325,taxon,Q16521
Q2490552,taxon,Q16521
Q7934860,taxon,Q16521
Q678184,taxon,Q16521
Q2001703,taxon,Q16521
Q14725703,taxon,Q16521
Q1358598,taxon,Q16521
Q19636617,taxon,Q16521
Q1946267,taxon,Q16521
Q13531737,taxon,Q16521
Q28031092,taxon,Q16521
Q21225999,taxon,Q16521
Q7254116,taxon,Q16521
Q13473654,taxon,Q16521
Q20721629,taxon,Q16521
Q3296898,taxon,Q16521
Q161119,taxon,Q16521
Q5279454,taxon,Q16521
Q7841520,taxon,Q16521
Q13724867,taxon,Q16521
Q5352872,taxon,Q16521
Q7071205,taxon,Q16521
Q4119836,taxon,Q16521
Q3363100,taxon,Q16521
Q7188065,taxon,Q16521
Q736473,taxon,Q16521
Q7830414,taxon,Q16521
Q4939474,taxon,Q16521
Q4953593,taxon,Q16521
Q3017860,taxon,Q16521
Q10399445,taxon,Q16521
Q3014778,taxon,Q16521
Q14889475,taxon,Q16521
Q13589463,taxon,Q16521
Q13396757,taxon,Q16521
Q2139063,taxon,Q16521
Q3724389,taxon,Q16521
Q15538226,taxon,Q16521
Q1769097,taxon,Q16521
Q22286725,taxon,Q16521
Q5066618,taxon,Q16521
Q14467587,taxon,Q16521
Q5382645,taxon,Q16521
Q13645503,taxon,Q16521
Q14429574,taxon,Q16521
Q309338,taxon,Q16521
Q21215281,taxon,Q16521
Q3365080,taxon,Q16521
Q7080328,taxon,Q16521
Q6164678,taxon,Q16521
Q4688551,taxon,Q16521
Q14841908,taxon,Q16521
Q726420,taxon,Q16521
Q2840215,taxon,Q16521
Q5016746,taxon,Q16521
Q5199573,taxon,Q16521
Q2240798,taxon,Q16521
Q25094950,taxon,Q16521
Q15641911,taxon,Q16521
Q3299277,taxon,Q16521
Q7983204,taxon,Q16521
Q4974129,taxon,Q16521
Q25860928,taxon,Q16521
Q5463218,taxon,Q16521
Q13531729,taxon,Q16521
Q10760048,taxon,Q16521
Q2626199,taxon,Q16521
Q13467882,taxon,Q16521
Q5037648,taxon,Q16521
Q4847570,taxon,Q16521
Q169391,taxon,Q16521
Q649579,taxon,Q16521
Q15640599,taxon,Q16521
Q1265058,taxon,Q16521
Q4860804,taxon,Q16521
Q7188231,taxon,Q16521
Q25095579,taxon,Q16521
Q3539874,taxon,Q16521
Q3444472,taxon,Q16521
Q4825655,taxon,Q16521
Q2052842,taxon,Q16521
Q7161571,taxon,Q16521
Q14823417,taxon,Q16521
Q10612139,taxon,Q16521
Q308797,taxon,Q16521
Q1655880,taxon,Q16521
Q13847051,taxon,Q16521
Q13592255,taxon,Q16521
Q13614199,taxon,Q16521
Q13392243,taxon,Q16521
Q14226619,taxon,Q16521
Q2590291,taxon,Q16521
Q3429622,taxon,Q16521
Q4037290,taxon,Q16521
Q3761659,taxon,Q16521
Q14848281,taxon,Q16521
Q3169353,taxon,Q16521
Q14830163,taxon,Q16521
Q10277985,taxon,Q16521
Q5143174,taxon,Q16521
Q10797516,taxon,Q16521
Q4676536,taxon,Q16521
Q6697242,taxon,Q16521
Q18114687,taxon,Q16521
Q15393130,taxon,Q16521
Q1911669,taxon,Q16521
Q1297274,taxon,Q16521
Q7104551,taxon,Q16521
Q5573145,taxon,Q16521
Q15671649,taxon,Q16521
Q3075091,taxon,Q16521
Q308796,taxon,Q16521
Q7942936,taxon,Q16521
Q2250058,taxon,Q16521
Q591308,taxon,Q16521
Q22285438,taxon,Q16521
Q15860796,taxon,Q16521
Q4124730,taxon,Q16521
Q5533513,taxon,Q16521
Q14850089,taxon,Q16521
Q306226,taxon,Q16521
Q15639209,taxon,Q16521
Q14861537,taxon,Q16521
Q495159,taxon,Q16521
Q13448275,taxon,Q16521
Q5851242,taxon,Q16521
Q14671881,taxon,Q16521
Q13964918,taxon,Q16521
Q14819968,taxon,Q16521
Q13472220,taxon,Q16521
Q150205,taxon,Q16521
Q7077954,taxon,Q16521
Q7095272,taxon,Q16521
Q7179671,taxon,Q16521
Q5197958,taxon,Q16521
Q1524950,taxon,Q16521
Q4903829,taxon,Q16521
Q20686757,taxon,Q16521
Q528929,taxon,Q16521
Q13474635,taxon,Q16521
Q968700,taxon,Q16521
Q135108,taxon,Q16521
Q15593847,taxon,Q16521
Q4841955,taxon,Q16521
Q2542411,taxon,Q16521
Q1328741,taxon,Q16521
Q6992688,taxon,Q16521
Q19321700,taxon,Q16521
Q5456650,taxon,Q16521
Q2002506,taxon,Q16521
Q13401433,taxon,Q16521
Q15560109,taxon,Q16521
Q7256811,taxon,Q16521
Q19597165,taxon,Q16521
Q13540540,taxon,Q16521
Q5851726,taxon,Q16521
Q2656215,taxon,Q16521
Q13518017,taxon,Q16521
Q19597574,taxon,Q16521
Q883053,taxon,Q16521
Q14148564,taxon,Q16521
Q7254386,taxon,Q16521
Q780445,taxon,Q16521
Q3933301,taxon,Q16521
Q18114151,taxon,Q16521
Q14514905,taxon,Q16521
Q1311148,taxon,Q16521
Q13517302,taxon,Q16521
Q13656490,taxon,Q16521
Q1765400,taxon,Q16521
Q787835,taxon,Q16521
Q15547237,taxon,Q16521
Q3147683,taxon,Q16521
Q7751373,taxon,Q16521
Q7169569,taxon,Q16521
Q7205430,taxon,Q16521
Q26283352,taxon,Q16521
Q6416031,taxon,Q16521
Q6982369,taxon,Q16521
Q16748805,taxon,Q16521
Q5308555,taxon,Q16521
Q13470219,taxon,Q16521
Q578974,taxon,Q16521
Q3808935,taxon,Q16521
Q4693396,taxon,Q16521
Q631782,taxon,Q16521
Q4999028,taxon,Q16521
Q4287401,taxon,Q16521
Q7114178,taxon,Q16521
Q282214,taxon,Q16521
Q7188189,taxon,Q16521
