entity_id,class_qcode,class_name
Q305703,Q16521,taxon
Q4811374,Q16521,taxon
Q616390,Q16521,taxon
Q2905508,Q16521,taxon
Q14102669,Q16521,taxon
Q7430158,Q16521,taxon
Q14015992,Q16521,taxon
Q5960228,Q16521,taxon
Q14806655,Q16521,taxon
Q13366088,Q16521,taxon
Q19773785,Q16521,taxon
Q4788716,Q16521,taxon
Q6948014,Q16521,taxon
Q2238319,Q16521,taxon
Q1303002,Q16521,taxon
Q5460280,Q16521,taxon
Q14719061,Q16521,taxon
Q4918530,Q16521,taxon
Q931788,Q16521,taxon
Q10459166,Q16521,taxon
Q16862960,Q16521,taxon
Q13530767,Q16521,taxon
Q14724324,Q16521,taxon
Q2354070,Q16521,taxon
Q14466654,Q16521,taxon
Q3056470,Q16521,taxon
Q1922381,Q16521,taxon
Q4931242,Q16521,taxon
Q1306394,Q16521,taxon
Q5656832,Q16521,taxon
Q2701062,Q16521,taxon
Q5455124,Q16521,taxon
Q7558796,Q16521,taxon
Q3137786,Q16521,taxon
Q5616605,Q16521,taxon
Q14924760,Q16521,taxon
Q7999901,Q16521,taxon
Q3765048,Q16521,taxon
Q16963991,Q16521,taxon
Q9021814,Q16521,taxon
Q15639083,Q16521,taxon
Q5174640,Q16521,taxon
Q4818906,Q16521,taxon
Q5571909,Q16521,taxon
Q1945725,Q16521,taxon
Q5385388,Q16521,taxon
Q1943624,Q16521,taxon
Q5438414,Q16521,taxon
Q13825221,Q16521,taxon
Q6415021,Q16521,taxon
Q2934323,Q16521,taxon
Q2239215,Q16521,taxon
Q4944372,Q16521,taxon
Q3141553,Q16521,taxon
Q7313234,Q16521,taxon
Q2380527,Q16521,taxon
Q13450490,Q16521,taxon
Q4847431,Q16521,taxon
Q13856490,Q16521,taxon
Q28249230,Q16521,taxon
Q5953439,Q16521,taxon
Q2211526,Q16521,taxon
Q7157021,Q16521,taxon
Q5872320,Q16521,taxon
Q309077,Q16521,taxon
Q15381943,Q16521,taxon
Q14612052,Q16521,taxon
Q1309461,Q16521,taxon
Q3169375,Q16521,taxon
Q14834552,Q16521,taxon
Q14818671,Q16521,taxon
Q135680,Q16521,taxon
Q3917685,Q16521,taxon
Q5233265,Q16521,taxon
Q13311009,Q16521,taxon
Q5054875,Q16521,taxon
Q5479782,Q16521,taxon
Q26292385,Q16521,taxon
Q3541758,Q16521,taxon
Q3998861,Q16521,taxon
Q6939548,Q16521,taxon
Q25439,Q16521,taxon
Q7781242,Q16521,taxon
Q18116442,Q16521,taxon
Q4779636,Q16521,taxon
Q10267403,Q16521,taxon
Q2242578,Q16521,taxon
Q2618715,Q16521,taxon
Q7226848,Q16521,taxon
Q5066672,Q16521,taxon
Q4693515,Q16521,taxon
Q7138857,Q16521,taxon
Q15862534,Q16521,taxon
Q10762794,Q16521,taxon
Q2238082,Q16521,taxon
Q13823041,Q16521,taxon
Q44720,Q16521,taxon
Q311468,Q16521,taxon
Q1602800,Q16521,taxon
Q13613035,Q16521,taxon
Q7922876,Q16521,taxon
Q3322526,Q16521,taxon
Q5656646,Q16521,taxon
Q254080,Q16521,taxon
Q25864623,Q16521,taxon
Q10581153,Q16521,taxon
Q1588019,Q16521,taxon
Q2948530,Q16521,taxon
Q6445329,Q16521,taxon
Q651814,Q16521,taxon
Q2706918,Q16521,taxon
Q13848893,Q16521,taxon
Q22285027,Q16521,taxon
Q14827845,Q16521,taxon
Q15326035,Q16521,taxon
Q4953572,Q16521,taxon
Q5464184,Q16521,taxon
Q13477640,Q16521,taxon
Q18580664,Q16521,taxon
Q5140664,Q16521,taxon
Q248744,Q16521,taxon
Q13927794,Q16521,taxon
Q8242593,Q16521,taxon
Q13377926,Q16521,taxon
Q5360833,Q16521,taxon
Q4926162,Q16521,taxon
Q735179,Q16521,taxon
Q2921745,Q16521,taxon
Q2531557,Q16521,taxon
Q13396843,Q16521,taxon
Q2325338,Q16521,taxon
Q13376140,Q16521,taxon
Q7917480,Q16521,taxon
Q1311327,Q16521,taxon
Q13603788,Q16521,taxon
Q4670866,Q16521,taxon
Q15592922,Q16521,taxon
Q2748958,Q16521,taxon
Q1935862,Q16521,taxon
Q14713339,Q16521,taxon
Q7321442,Q16521,taxon
Q13641430,Q16521,taxon
Q4817497,Q16521,taxon
Q2872320,Q16521,taxon
Q7090676,Q16521,taxon
Q7095179,Q16521,taxon
Q2328350,Q16521,taxon
Q1769806,Q16521,taxon
Q4820300,Q16521,taxon
Q7608484,Q16521,taxon
Q14488896,Q16521,taxon
Q21446819,Q16521,taxon
Q25309,Q16521,taxon
Q6707212,Q16521,taxon
Q2237368,Q16521,taxon
Q310768,Q16521,taxon
Q305300,Q16521,taxon
Q7878829,Q16521,taxon
Q15560889,Q16521,taxon
Q900949,Q16521,taxon
Q13494230,Q16521,taxon
Q15545695,Q16521,taxon
Q5200987,Q16521,taxon
Q5232853,Q16521,taxon
Q13527650,Q16521,taxon
Q4673129,Q16521,taxon
Q5151644,Q16521,taxon
Q22285402,Q16521,taxon
Q15736415,Q16521,taxon
Q2103947,Q16521,taxon
Q1788557,Q16521,taxon
Q13614675,Q16521,taxon
Q6994245,Q16521,taxon
Q1588700,Q16521,taxon
Q15599377,Q16521,taxon
Q6994096,Q16521,taxon
Q4771495,Q16521,taxon
Q3927287,Q16521,taxon
Q3932634,Q16521,taxon
Q14701391,Q16521,taxon
Q25094836,Q16521,taxon
Q5486855,Q16521,taxon
Q7320172,Q16521,taxon
Q14719054,Q16521,taxon
Q22285209,Q16521,taxon
Q14507843,Q16521,taxon
Q115755,Q16521,taxon
Q19751529,Q16521,taxon
Q5382825,Q16521,taxon
Q7185490,Q16521,taxon
Q5254188,Q16521,taxon
Q3760184,Q16521,taxon
Q13395465,Q16521,taxon
Q14026920,Q16521,taxon
Q5567259,Q16521,taxon
Q4674466,Q16521,taxon
Q22285830,Q16521,taxon
Q3318361,Q16521,taxon
Q14268584,Q16521,taxon
Q25096469,Q16521,taxon
Q5437822,Q16521,taxon
Q14497337,Q16521,taxon
Q7095653,Q16521,taxon
Q5279863,Q16521,taxon
Q1276422,Q16521,taxon
Q1060476,Q16521,taxon
Q5891264,Q16521,taxon
Q285598,Q16521,taxon
Q4763908,Q16521,taxon
Q10483859,Q16521,taxon
Q13589459,Q16521,taxon
Q7202172,Q16521,taxon
Q5576660,Q16521,taxon
Q4995259,Q16521,taxon
Q3286973,Q16521,taxon
Q26292459,Q16521,taxon
Q13529551,Q16521,taxon
Q7157938,Q16521,taxon
Q7186396,Q16521,taxon
Q10766875,Q16521,taxon
Q3174540,Q16521,taxon
Q1941965,Q16521,taxon
Q14934532,Q16521,taxon
Q5197440,Q16521,taxon
Q20055250,Q16521,taxon
Q2070756,Q16521,taxon
Q14807438,Q16521,taxon
Q7924092,Q16521,taxon
Q7629681,Q16521,taxon
Q259990,Q16521,taxon
Q18049052,Q16521,taxon
Q13638999,Q16521,taxon
Q13310890,Q16521,taxon
Q146532,Q16521,taxon
Q3719743,Q16521,taxon
Q1960491,Q16521,taxon
Q15863253,Q16521,taxon
Q5308531,Q16521,taxon
Q14851713,Q16521,taxon
Q5334268,Q16521,taxon
Q16756984,Q16521,taxon
Q4747686,Q16521,taxon
Q10511324,Q16521,taxon
Q13495177,Q16521,taxon
Q3233691,Q16521,taxon
Q135626,Q16521,taxon
Q1059580,Q16521,taxon
Q7162630,Q16521,taxon
Q16241292,Q16521,taxon
Q14932848,Q16521,taxon
Q2171481,Q16521,taxon
Q10951636,Q16521,taxon
Q25950,Q16521,taxon
Q57605,Q16521,taxon
Q13498648,Q16521,taxon
Q1041184,Q16521,taxon
Q7202790,Q16521,taxon
Q7207036,Q16521,taxon
Q13477322,Q16521,taxon
Q6424291,Q16521,taxon
Q4787338,Q16521,taxon
Q7095241,Q16521,taxon
Q13233919,Q16521,taxon
Q13636163,Q16521,taxon
Q991007,Q16521,taxon
Q7103616,Q16521,taxon
Q10770259,Q16521,taxon
Q7256912,Q16521,taxon
Q14825428,Q16521,taxon
Q16758535,Q16521,taxon
Q14824807,Q16521,taxon
Q19595889,Q16521,taxon
Q3026825,Q16521,taxon
Q15641303,Q16521,taxon
Q13879144,Q16521,taxon
Q1306536,Q16521,taxon
Q22286893,Q16521,taxon
Q4771604,Q16521,taxon
Q15465403,Q16521,taxon
Q2095909,Q16521,taxon
Q4737851,Q16521,taxon
Q5114500,Q16521,taxon
Q2711268,Q16521,taxon
Q3140778,Q16521,taxon
Q19596626,Q16521,taxon
Q4787460,Q16521,taxon
Q14829074,Q16521,taxon
Q13310974,Q16521,taxon
Q25841492,Q16521,taxon
Q1943375,Q16521,taxon
Q13472362,Q16521,taxon
Q7168509,Q16521,taxon
Q5184057,Q16521,taxon
Q16973272,Q16521,taxon
Q7127689,Q16521,taxon
Q6774263,Q16521,taxon
Q7063232,Q16521,taxon
Q13529371,Q16521,taxon
Q1308768,Q16521,taxon
Q26274340,Q16521,taxon
Q2120542,Q16521,taxon
Q5184270,Q16521,taxon
Q5023473,Q16521,taxon
Q80329,Q16521,taxon
Q14850068,Q16521,taxon
Q3717176,Q16521,taxon
Q13857297,Q16521,taxon
Q10623043,Q16521,taxon
Q7450380,Q16521,taxon
Q10446232,Q16521,taxon
Q7848700,Q16521,taxon
Q10580622,Q16521,taxon
Q14038987,Q16521,taxon
Q5586349,Q16521,taxon
Q4675760,Q16521,taxon
Q5096531,Q16521,taxon
Q13531709,Q16521,taxon
Q2221697,Q16521,taxon
Q24976474,Q16521,taxon
Q1520956,Q16521,taxon
Q5234525,Q16521,taxon
Q2673476,Q16521,taxon
Q15518375,Q16521,taxon
Q4157073,Q16521,taxon
Q14930608,Q16521,taxon
Q6521198,Q16521,taxon
Q13482077,Q16521,taxon
Q7070993,Q16521,taxon
Q7116082,Q16521,taxon
Q3006762,Q16521,taxon
Q2860331,Q16521,taxon
Q609477,Q16521,taxon
Q14207982,Q16521,taxon
Q13826426,Q16521,taxon
Q18345253,Q16521,taxon
Q13439033,Q16521,taxon
Q22284937,Q16521,taxon
Q6065296,Q16521,taxon
Q4759518,Q16521,taxon
Q14807131,Q16521,taxon
Q913609,Q16521,taxon
Q5373061,Q16521,taxon
Q14624674,Q16521,taxon
Q23070296,Q16521,taxon
Q14812947,Q16521,taxon
Q13521290,Q16521,taxon
Q2152073,Q16521,taxon
Q7254082,Q16521,taxon
Q2237180,Q16521,taxon
Q1101508,Q16521,taxon
Q14825872,Q16521,taxon
Q149428,Q16521,taxon
Q15709248,Q16521,taxon
Q28026686,Q16521,taxon
Q18353505,Q16521,taxon
Q7198520,Q16521,taxon
Q7254737,Q16521,taxon
Q13625553,Q16521,taxon
Q10622881,Q16521,taxon
Q14148735,Q16521,taxon
Q5385447,Q16521,taxon
Q7231547,Q16521,taxon
Q5510353,Q16521,taxon
Q7370062,Q16521,taxon
Q7943016,Q16521,taxon
Q3376876,Q16521,taxon
Q1470628,Q16521,taxon
Q15972335,Q16521,taxon
Q2878842,Q16521,taxon
Q5957732,Q16521,taxon
Q13588624,Q16521,taxon
Q5480075,Q16521,taxon
Q4692826,Q16521,taxon
Q3008660,Q16521,taxon
Q3318755,Q16521,taxon
Q4847778,Q16521,taxon
Q7250336,Q16521,taxon
Q19598121,Q16521,taxon
Q8064314,Q16521,taxon
Q746696,Q16521,taxon
Q10525559,Q16521,taxon
Q7707037,Q16521,taxon
Q7320217,Q16521,taxon
Q5234243,Q16521,taxon
Q13228806,Q16521,taxon
Q3181007,Q16521,taxon
Q7312278,Q16521,taxon
Q4770102,Q16521,taxon
Q1312587,Q16521,taxon
Q857486,Q16521,taxon
Q7844303,Q16521,taxon
Q3009459,Q16521,taxon
Q14849307,Q16521,taxon
Q14149759,Q16521,taxon
Q1995853,Q16521,taxon
Q2628091,Q16521,taxon
Q13772337,Q16521,taxon
Q7854665,Q16521,taxon
Q7098462,Q16521,taxon
Q509423,Q16521,taxon
Q5368502,Q16521,taxon
Q5511019,Q16521,taxon
Q5122841,Q16521,taxon
Q6939998,Q16521,taxon
Q15636359,Q16521,taxon
Q842413,Q16521,taxon
Q15640641,Q16521,taxon
Q615761,Q16521,taxon
Q2668277,Q16521,taxon
Q3017383,Q16521,taxon
Q6108757,Q16521,taxon
Q16984529,Q16521,taxon
Q10623076,Q16521,taxon
Q13466477,Q16521,taxon
Q1093662,Q16521,taxon
Q1941866,Q16521,taxon
Q7293816,Q16521,taxon
Q17256343,Q16521,taxon
Q2692312,Q16521,taxon
Q4920013,Q16521,taxon
Q147800,Q16521,taxon
Q2153842,Q16521,taxon
Q584776,Q16521,taxon
Q28032146,Q16521,taxon
Q149800,Q16521,taxon
Q5238477,Q16521,taxon
Q5437737,Q16521,taxon
Q5768550,Q16521,taxon
Q7428744,Q16521,taxon
Q5807782,Q16521,taxon
Q14822279,Q16521,taxon
Q13369453,Q16521,taxon
Q10525557,Q16521,taxon
Q7607742,Q16521,taxon
Q1608764,Q16521,taxon
Q29362,Q16521,taxon
Q2963816,Q16521,taxon
Q6985568,Q16521,taxon
Q4042820,Q16521,taxon
Q14834749,Q16521,taxon
Q1387198,Q16521,taxon
Q23547423,Q16521,taxon
Q1765132,Q16521,taxon
Q14185066,Q16521,taxon
Q5358678,Q16521,taxon
Q2207761,Q16521,taxon
Q14819609,Q16521,taxon
Q13533144,Q16521,taxon
Q6882670,Q16521,taxon
Q3767725,Q16521,taxon
Q2330377,Q16521,taxon
Q10584037,Q16521,taxon
Q5162101,Q16521,taxon
Q20707654,Q16521,taxon
Q7253903,Q16521,taxon
Q20036746,Q16521,taxon
Q1936746,Q16521,taxon
Q5023775,Q16521,taxon
Q3175186,Q16521,taxon
Q14845881,Q16521,taxon
Q18087003,Q16521,taxon
Q15632503,Q16521,taxon
Q288589,Q16521,taxon
Q5268946,Q16521,taxon
Q1042068,Q16521,taxon
Q55476,Q16521,taxon
Q3141028,Q16521,taxon
Q26274888,Q16521,taxon
Q16757333,Q16521,taxon
Q4791736,Q16521,taxon
Q7238812,Q16521,taxon
Q744293,Q16521,taxon
Q795251,Q16521,taxon
Q7396611,Q16521,taxon
Q5480585,Q16521,taxon
Q1946105,Q16521,taxon
Q912104,Q16521,taxon
Q518269,Q16521,taxon
Q28432469,Q16521,taxon
Q5526877,Q16521,taxon
Q13376871,Q16521,taxon
Q5144576,Q16521,taxon
Q6467424,Q16521,taxon
Q25094683,Q16521,taxon
Q6079379,Q16521,taxon
Q8064035,Q16521,taxon
Q3595782,Q16521,taxon
Q14949677,Q16521,taxon
Q571546,Q16521,taxon
Q1992076,Q16521,taxon
Q260041,Q16521,taxon
Q2203098,Q16521,taxon
Q4674804,Q16521,taxon
Q6774743,Q16521,taxon
Q13381848,Q16521,taxon
Q3518393,Q16521,taxon
Q939459,Q16521,taxon
Q161040,Q16521,taxon
Q15858978,Q16521,taxon
Q5225149,Q16521,taxon
Q13641076,Q16521,taxon
Q2307578,Q16521,taxon
Q1853138,Q16521,taxon
Q5096551,Q16521,taxon
Q10789065,Q16521,taxon
Q20685985,Q16521,taxon
Q1311737,Q16521,taxon
Q13637718,Q16521,taxon
Q1572652,Q16521,taxon
Q5432775,Q16521,taxon
Q2426367,Q16521,taxon
Q1752170,Q16521,taxon
Q321272,Q16521,taxon
Q3140746,Q16521,taxon
Q2854906,Q16521,taxon
Q13589333,Q16521,taxon
Q7706120,Q16521,taxon
Q13578163,Q16521,taxon
Q7180140,Q16521,taxon
Q14807459,Q16521,taxon
Q127210,Q16521,taxon
Q4995886,Q16521,taxon
Q7841590,Q16521,taxon
Q2377837,Q16521,taxon
Q7544436,Q16521,taxon
Q140909,Q16521,taxon
Q6520256,Q16521,taxon
Q5408754,Q16521,taxon
Q4266260,Q16521,taxon
Q4048286,Q16521,taxon
Q13832551,Q16521,taxon
Q329046,Q16521,taxon
Q774256,Q16521,taxon
Q1643117,Q16521,taxon
Q14843535,Q16521,taxon
Q1626357,Q16521,taxon
Q14838055,Q16521,taxon
Q5574443,Q16521,taxon
Q7135710,Q16521,taxon
Q5436011,Q16521,taxon
Q10907331,Q16521,taxon
Q2773746,Q16521,taxon
Q2449322,Q16521,taxon
Q13574335,Q16521,taxon
Q27997305,Q16521,taxon
Q4043015,Q16521,taxon
Q15636415,Q16521,taxon
Q7434589,Q16521,taxon
Q14717922,Q16521,taxon
Q15287734,Q16521,taxon
Q464424,Q16521,taxon
Q2858865,Q16521,taxon
Q13517316,Q16521,taxon
Q13589061,Q16521,taxon
Q14934325,Q16521,taxon
Q2490552,Q16521,taxon
Q7934860,Q16521,taxon
Q678184,Q16521,taxon
Q2001703,Q16521,taxon
Q14725703,Q16521,taxon
Q1358598,Q16521,taxon
Q19636617,Q16521,taxon
Q1946267,Q16521,taxon
Q13531737,Q16521,taxon
Q28031092,Q16521,taxon
Q21225999,Q16521,taxon
Q7254116,Q16521,taxon
Q13473654,Q16521,taxon
Q20721629,Q16521,taxon
Q3296898,Q16521,taxon
Q161119,Q16521,taxon
Q5279454,Q16521,taxon
Q7841520,Q16521,taxon
Q13724867,Q16521,taxon
Q5352872,Q16521,taxon
Q7071205,Q16521,taxon
Q4119836,Q16521,taxon
Q3363100,Q16521,taxon
Q7188065,Q16521,taxon
Q736473,Q16521,taxon
Q7830414,Q16521,taxon
Q4939474,Q16521,taxon
Q4953593,Q16521,taxon
Q3017860,Q16521,taxon
Q10399445,Q16521,taxon
Q3014778,Q16521,taxon
Q14889475,Q16521,taxon
Q13589463,Q16521,taxon
Q13396757,Q16521,taxon
Q2139063,Q16521,taxon
Q3724389,Q16521,taxon
Q15538226,Q16521,taxon
Q1769097,Q16521,taxon
Q22286725,Q16521,taxon
Q5066618,Q16521,taxon
Q14467587,Q16521,taxon
Q5382645,Q16521,taxon
Q13645503,Q16521,taxon
Q14429574,Q16521,taxon
Q309338,Q16521,taxon
Q21215281,Q16521,taxon
Q3365080,Q16521,taxon
Q7080328,Q16521,taxon
Q6164678,Q16521,taxon
Q4688551,Q16521,taxon
Q14841908,Q16521,taxon
Q726420,Q16521,taxon
Q2840215,Q16521,taxon
Q5016746,Q16521,taxon
Q5199573,Q16521,taxon
Q2240798,Q16521,taxon
Q25094950,Q16521,taxon
Q15641911,Q16521,taxon
Q3299277,Q16521,taxon
Q7983204,Q16521,taxon
Q4974129,Q16521,taxon
Q25860928,Q16521,taxon
Q5463218,Q16521,taxon
Q13531729,Q16521,taxon
Q10760048,Q16521,taxon
Q2626199,Q16521,taxon
Q13467882,Q16521,taxon
Q5037648,Q16521,taxon
Q4847570,Q16521,taxon
Q169391,Q16521,taxon
Q649579,Q16521,taxon
Q15640599,Q16521,taxon
Q1265058,Q16521,taxon
Q4860804,Q16521,taxon
Q7188231,Q16521,taxon
Q25095579,Q16521,taxon
Q3539874,Q16521,taxon
Q3444472,Q16521,taxon
Q4825655,Q16521,taxon
Q2052842,Q16521,taxon
Q7161571,Q16521,taxon
Q14823417,Q16521,taxon
Q10612139,Q16521,taxon
Q308797,Q16521,taxon
Q1655880,Q16521,taxon
Q13847051,Q16521,taxon
Q13592255,Q16521,taxon
Q13614199,Q16521,taxon
Q13392243,Q16521,taxon
Q14226619,Q16521,taxon
Q2590291,Q16521,taxon
Q3429622,Q16521,taxon
Q4037290,Q16521,taxon
Q3761659,Q16521,taxon
Q14848281,Q16521,taxon
Q3169353,Q16521,taxon
Q14830163,Q16521,taxon
Q10277985,Q16521,taxon
Q5143174,Q16521,taxon
Q10797516,Q16521,taxon
Q4676536,Q16521,taxon
Q6697242,Q16521,taxon
Q18114687,Q16521,taxon
Q15393130,Q16521,taxon
Q1911669,Q16521,taxon
Q1297274,Q16521,taxon
Q7104551,Q16521,taxon
Q5573145,Q16521,taxon
Q15671649,Q16521,taxon
Q3075091,Q16521,taxon
Q308796,Q16521,taxon
Q7942936,Q16521,taxon
Q2250058,Q16521,taxon
Q591308,Q16521,taxon
Q22285438,Q16521,taxon
Q15860796,Q16521,taxon
Q4124730,Q16521,taxon
Q5533513,Q16521,taxon
Q14850089,Q16521,taxon
Q306226,Q16521,taxon
Q15639209,Q16521,taxon
Q14861537,Q16521,taxon
Q495159,Q16521,taxon
Q13448275,Q16521,taxon
Q5851242,Q16521,taxon
Q14671881,Q16521,taxon
Q13964918,Q16521,taxon
Q14819968,Q16521,taxon
Q13472220,Q16521,taxon
Q150205,Q16521,taxon
Q7077954,Q16521,taxon
Q7095272,Q16521,taxon
Q7179671,Q16521,taxon
Q5197958,Q16521,taxon
Q1524950,Q16521,taxon
Q4903829,Q16521,taxon
Q20686757,Q16521,taxon
Q528929,Q16521,taxon
Q13474635,Q16521,taxon
Q968700,Q16521,taxon
Q135108,Q16521,taxon
Q15593847,Q16521,taxon
Q4841955,Q16521,taxon
Q2542411,Q16521,taxon
Q1328741,Q16521,taxon
Q6992688,Q16521,taxon
Q19321700,Q16521,taxon
Q5456650,Q16521,taxon
Q2002506,Q16521,taxon
Q13401433,Q16521,taxon
Q15560109,Q16521,taxon
Q7256811,Q16521,taxon
Q19597165,Q16521,taxon
Q13540540,Q16521,taxon
Q5851726,Q16521,taxon
Q2656215,Q16521,taxon
Q13518017,Q16521,taxon
Q19597574,Q16521,taxon
Q883053,Q16521,taxon
Q14148564,Q16521,taxon
Q7254386,Q16521,taxon
Q780445,Q16521,taxon
Q3933301,Q16521,taxon
Q18114151,Q16521,taxon
Q14514905,Q16521,taxon
Q1311148,Q16521,taxon
Q13517302,Q16521,taxon
Q13656490,Q16521,taxon
Q1765400,Q16521,taxon
Q787835,Q16521,taxon
Q15547237,Q16521,taxon
Q3147683,Q16521,taxon
Q7751373,Q16521,taxon
Q7169569,Q16521,taxon
Q7205430,Q16521,taxon
Q26283352,Q16521,taxon
Q6416031,Q16521,taxon
Q6982369,Q16521,taxon
Q16748805,Q16521,taxon
Q5308555,Q16521,taxon
Q13470219,Q16521,taxon
Q578974,Q16521,taxon
Q3808935,Q16521,taxon
Q4693396,Q16521,taxon
Q631782,Q16521,taxon
Q4999028,Q16521,taxon
Q4287401,Q16521,taxon
Q7114178,Q16521,taxon
Q282214,Q16521,taxon
Q7188189,Q16521,taxon
Q3542925,Q16521,taxon
Q4779542,Q16521,taxon
Q3716426,Q16521,taxon
Q14821539,Q16521,taxon
Q5058749,Q16521,taxon
Q14284875,Q16521,taxon
Q7255989,Q16521,taxon
Q10282346,Q16521,taxon
Q6782914,Q16521,taxon
Q3142964,Q16521,taxon
Q2089290,Q16521,taxon
Q13655509,Q16521,taxon
Q1307533,Q16521,taxon
Q5053758,Q16521,taxon
Q5183419,Q16521,taxon
Q5022784,Q16521,taxon
Q13523819,Q16521,taxon
Q15671475,Q16521,taxon
Q7933081,Q16521,taxon
Q2102520,Q16521,taxon
Q13851980,Q16521,taxon
Q5054320,Q16521,taxon
Q14180615,Q16521,taxon
Q13868937,Q16521,taxon
Q2175092,Q16521,taxon
Q5466302,Q16521,taxon
Q2502112,Q16521,taxon
Q15374175,Q16521,taxon
Q13455637,Q16521,taxon
Q19596283,Q16521,taxon
Q5414650,Q16521,taxon
Q147075,Q16521,taxon
Q597278,Q16521,taxon
Q5004529,Q16521,taxon
Q13853142,Q16521,taxon
Q5260852,Q16521,taxon
Q5408930,Q16521,taxon
Q5023547,Q16521,taxon
Q20708059,Q16521,taxon
Q14192447,Q16521,taxon
Q14809203,Q16521,taxon
Q5069410,Q16521,taxon
Q15588685,Q16521,taxon
Q950848,Q16521,taxon
Q2026508,Q16521,taxon
Q4810616,Q16521,taxon
Q5028547,Q16521,taxon
Q13891902,Q16521,taxon
Q3754502,Q16521,taxon
Q20686468,Q16521,taxon
Q10761236,Q16521,taxon
Q6775337,Q16521,taxon
Q5024015,Q16521,taxon
Q13223804,Q16521,taxon
Q13470606,Q16521,taxon
Q2085830,Q16521,taxon
Q14922366,Q16521,taxon
Q5064780,Q16521,taxon
Q14428835,Q16521,taxon
Q3019144,Q16521,taxon
Q13529315,Q16521,taxon
Q5572773,Q16521,taxon
Q786642,Q16521,taxon
Q2304072,Q16521,taxon
Q4880542,Q16521,taxon
Q7617543,Q16521,taxon
Q14924705,Q16521,taxon
Q7105014,Q16521,taxon
Q15709214,Q16521,taxon
Q6993988,Q16521,taxon
Q10931395,Q16521,taxon
Q15856467,Q16521,taxon
Q10662880,Q16521,taxon
Q6811058,Q16521,taxon
Q4675512,Q16521,taxon
Q3229996,Q16521,taxon
Q13622757,Q16521,taxon
Q5457831,Q16521,taxon
Q13643990,Q16521,taxon
Q7629769,Q16521,taxon
Q1955787,Q16521,taxon
Q2980414,Q16521,taxon
Q10388513,Q16521,taxon
Q3842186,Q16521,taxon
Q4580286,Q16521,taxon
Q5184741,Q16521,taxon
Q1645613,Q16521,taxon
Q5016602,Q16521,taxon
Q13517623,Q16521,taxon
Q4890958,Q16521,taxon
Q4753166,Q16521,taxon
Q4696325,Q16521,taxon
Q2084506,Q16521,taxon
Q20720519,Q16521,taxon
Q3719411,Q16521,taxon
Q16829237,Q16521,taxon
Q2390514,Q16521,taxon
Q5499882,Q16521,taxon
Q22285115,Q16521,taxon
Q15861207,Q16521,taxon
Q7376206,Q16521,taxon
Q6411774,Q16521,taxon
Q2992513,Q16521,taxon
Q21246352,Q16521,taxon
Q2070505,Q16521,taxon
Q5020958,Q16521,taxon
Q13532765,Q16521,taxon
Q17140410,Q16521,taxon
Q3142168,Q16521,taxon
Q3933338,Q16521,taxon
Q8068793,Q16521,taxon
Q3944257,Q16521,taxon
Q2668964,Q16521,taxon
Q4678434,Q16521,taxon
Q3071419,Q16521,taxon
Q14837649,Q16521,taxon
Q27998200,Q16521,taxon
Q13733718,Q16521,taxon
Q15050650,Q16521,taxon
Q26270878,Q16521,taxon
Q3233570,Q16521,taxon
Q15434806,Q16521,taxon
Q20720062,Q16521,taxon
Q28607874,Q16521,taxon
Q5389486,Q16521,taxon
Q1921355,Q16521,taxon
Q10577764,Q16521,taxon
Q757257,Q16521,taxon
Q14828716,Q16521,taxon
Q12835860,Q16521,taxon
Q141301,Q16521,taxon
Q3062153,Q16521,taxon
Q3595069,Q16521,taxon
Q14158200,Q16521,taxon
Q5039093,Q16521,taxon
Q17397767,Q16521,taxon
Q14931194,Q16521,taxon
Q1894962,Q16521,taxon
Q6590328,Q16521,taxon
Q2748279,Q16521,taxon
Q1348067,Q16521,taxon
Q14806573,Q16521,taxon
Q7194609,Q16521,taxon
Q16984225,Q16521,taxon
Q3721140,Q16521,taxon
Q4688542,Q16521,taxon
Q2017168,Q16521,taxon
Q15354998,Q16521,taxon
Q5504063,Q16521,taxon
Q5582081,Q16521,taxon
Q13605427,Q16521,taxon
Q13257327,Q16521,taxon
Q7135269,Q16521,taxon
Q13402783,Q16521,taxon
Q843080,Q16521,taxon
Q24950215,Q16521,taxon
Q305696,Q16521,taxon
Q3721131,Q16521,taxon
Q2105314,Q16521,taxon
Q13824984,Q16521,taxon
Q6394378,Q16521,taxon
Q5223883,Q16521,taxon
Q14719220,Q16521,taxon
Q5161050,Q16521,taxon
Q5471671,Q16521,taxon
Q5696283,Q16521,taxon
Q5680814,Q16521,taxon
Q15287725,Q16521,taxon
Q7062986,Q16521,taxon
Q13535261,Q16521,taxon
Q19903861,Q16521,taxon
Q273083,Q16521,taxon
Q585555,Q16521,taxon
Q7782955,Q16521,taxon
Q14835162,Q16521,taxon
Q14806651,Q16521,taxon
Q14696589,Q16521,taxon
Q1138196,Q16521,taxon
Q1767132,Q16521,taxon
Q18049010,Q16521,taxon
Q4878409,Q16521,taxon
Q18087019,Q16521,taxon
Q208796,Q16521,taxon
Q2687990,Q16521,taxon
Q13396742,Q16521,taxon
Q14932284,Q16521,taxon
Q127835,Q16521,taxon
Q16124892,Q16521,taxon
Q16982825,Q16521,taxon
Q2922645,Q16521,taxon
Q7597172,Q16521,taxon
Q5489623,Q16521,taxon
Q5281720,Q16521,taxon
